Unnamed: 0,index,latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,version,Wildfire_Intensity,frp,daynight,type,Cities,States,Counties,precipitation,min_tmp,max_tmp,wind_speed,humidity,air_pressure
143,2146,35.4484,-119.3185,1.1,1.0,2019-01-24,2059,Aqua,MODIS,6.03,292.0,5.8,D,0,Shafter,California,Kern County,,0.0,0.0,0.0,0,0.0
144,2147,36.2984,-119.1666,1.1,1.0,2019-01-24,2100,Aqua,MODIS,6.03,290.7,6.2,D,0,Exeter,California,Tulare County,,0.0,0.0,0.0,0,0.0
145,2148,36.2965,-119.1783,1.1,1.0,2019-01-24,2100,Aqua,MODIS,6.03,291.9,32.3,D,0,Farmersville,California,Tulare County,,0.0,0.0,0.0,0,0.0
146,2149,36.2946,-119.1901,1.1,1.0,2019-01-24,2100,Aqua,MODIS,6.03,290.7,4.7,D,2,Farmersville,California,Tulare County,,0.0,0.0,0.0,0,0.0
147,2150,37.3022,-120.7576,1.2,1.1,2019-01-24,2100,Aqua,MODIS,6.03,291.6,9.5,D,0,Livingston,California,Merced County,,0.0,0.0,0.0,0,0.0
148,2151,37.3894,-120.65799999999999,1.2,1.1,2019-01-24,2100,Aqua,MODIS,6.03,289.7,4.6,D,0,Winton,California,Merced County,,0.0,0.0,0.0,0,0.0
149,2152,38.8033,-121.9773,1.3,1.1,2019-01-24,2100,Aqua,MODIS,6.03,290.6,5.8,D,0,Dunnigan,California,Yolo County,,0.0,0.0,0.0,0,0.0
150,2153,39.6701,-121.9988,1.2,1.1,2019-01-24,2101,Aqua,MODIS,6.03,289.6,7.7,D,0,Hamilton City,California,Glenn County,,0.0,0.0,0.0,0,0.0
151,2193,34.0962,-117.5321,1.3,1.1,2019-01-25,1827,Terra,MODIS,6.03,295.0,6.5,D,2,Rancho Cucamonga,California,San Bernardino County,,0.0,0.0,0.0,0,0.0
152,2221,32.7696,-115.7064,1.0,1.0,2019-01-26,945,Aqua,MODIS,6.03,277.5,16.8,N,0,Seeley,California,Imperial County,,0.0,0.0,0.0,0,0.0
153,2648,40.4457,-124.303,1.6,1.2,2019-01-29,1939,Terra,MODIS,6.03,277.7,13.6,D,0,Ferndale,California,Humboldt County,,0.0,0.0,0.0,0,0.0
154,2653,32.9441,-116.5909,1.4,1.2,2019-01-29,2117,Aqua,MODIS,6.03,274.1,18.0,D,0,Descanso,California,San Diego County,0.0,3.85,22.675,2.7048268378024205,47,1000.2938888888893
155,2654,32.9544,-116.5925,1.4,1.2,2019-01-29,2117,Aqua,MODIS,6.03,283.5,138.8,D,0,Descanso,California,San Diego County,0.0,3.85,22.675,2.7048268378024205,47,1000.2938888888893
156,2655,32.9528,-116.6078,1.4,1.2,2019-01-29,2117,Aqua,MODIS,6.03,281.7,37.9,D,0,Descanso,California,San Diego County,0.0,3.85,22.675,2.7048268378024205,47,1000.2938888888893
157,2656,37.1643,-121.6801,1.0,1.0,2019-01-29,2118,Aqua,MODIS,6.03,291.7,5.0,D,2,Morgan Hill,California,Santa Clara County,,0.0,0.0,0.0,0,0.0
158,2657,38.5047,-120.3216,1.1,1.0,2019-01-29,2119,Aqua,MODIS,6.03,280.6,9.8,D,0,Arnold,California,Calaveras County,,0.0,0.0,0.0,0,0.0
159,2658,38.5702,-122.6823,1.0,1.0,2019-01-29,2119,Aqua,MODIS,6.03,285.3,10.1,D,0,Larkfield-Wikiup,California,Sonoma County,,0.0,0.0,0.0,0,0.0
160,2659,38.5686,-122.6936,1.0,1.0,2019-01-29,2119,Aqua,MODIS,6.03,286.4,9.5,D,0,Larkfield-Wikiup,California,Sonoma County,,0.0,0.0,0.0,0,0.0
161,2660,39.7265,-123.2409,1.0,1.0,2019-01-29,2119,Aqua,MODIS,6.03,287.6,6.6,D,0,Covelo,California,Mendocino County,,0.0,0.0,0.0,0,0.0
162,2661,39.7248,-123.2524,1.0,1.0,2019-01-29,2119,Aqua,MODIS,6.03,288.4,17.2,D,0,Covelo,California,Mendocino County,,0.0,0.0,0.0,0,0.0
163,2662,40.4447,-124.3082,1.0,1.0,2019-01-29,2119,Aqua,MODIS,6.03,287.4,12.2,D,0,Ferndale,California,Humboldt County,,0.0,0.0,0.0,0,0.0
164,2663,40.6867,-122.9913,1.0,1.0,2019-01-29,2119,Aqua,MODIS,6.03,286.3,23.9,D,0,Weaverville,California,Trinity County,,0.0,0.0,0.0,0,0.0
165,2664,41.4886,-122.3963,1.0,1.0,2019-01-29,2120,Aqua,MODIS,6.03,287.7,11.5,D,0,Weed,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
166,2665,41.7529,-122.2122,1.0,1.0,2019-01-29,2120,Aqua,MODIS,6.03,278.7,9.1,D,0,Montague,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
167,2687,39.0765,-122.9782,1.7,1.3,2019-01-30,1844,Terra,MODIS,6.03,289.0,19.4,D,0,Lakeport,California,Lake County,,0.0,0.0,0.0,0,0.0
168,2688,39.0651,-122.9795,1.7,1.3,2019-01-30,1844,Terra,MODIS,6.03,289.0,9.0,D,0,Lakeport,California,Lake County,,0.0,0.0,0.0,0,0.0
169,2689,38.7664,-120.6097,1.2,1.1,2019-01-30,1844,Terra,MODIS,6.03,281.9,17.7,D,0,Pollock Pines,California,El Dorado County,,0.0,0.0,0.0,0,0.0
170,2690,38.6426,-122.715,1.6,1.2,2019-01-30,1844,Terra,MODIS,6.03,285.5,16.1,D,0,Larkfield-Wikiup,California,Sonoma County,,0.0,0.0,0.0,0,0.0
171,2691,38.6423,-122.7211,1.6,1.2,2019-01-30,1844,Terra,MODIS,6.03,285.8,10.6,D,0,Larkfield-Wikiup,California,Sonoma County,,0.0,0.0,0.0,0,0.0
172,2693,37.9173,-120.0501,1.1,1.1,2019-01-30,1845,Terra,MODIS,6.03,284.7,19.9,D,0,Tuolumne City,California,Tuolumne County,,0.0,0.0,0.0,0,0.0
173,2697,35.3442,-120.3618,1.1,1.0,2019-01-30,1845,Terra,MODIS,6.03,290.6,3.6,D,0,Santa Margarita,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
174,2698,35.0212,-120.5153,1.1,1.1,2019-01-30,1845,Terra,MODIS,6.03,290.9,3.8,D,0,Nipomo,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
175,2699,34.7571,-120.2295,1.1,1.0,2019-01-30,1845,Terra,MODIS,6.03,290.6,5.4,D,0,Los Alamos,California,Santa Barbara County,,0.0,0.0,0.0,0,0.0
176,2700,34.6285,-120.0219,1.1,1.0,2019-01-30,1845,Terra,MODIS,6.03,291.1,3.2,D,0,Santa Ynez,California,Santa Barbara County,,0.0,0.0,0.0,0,0.0
177,2805,42.0347,-121.3331,1.4,1.2,2019-01-31,1926,Terra,MODIS,6.03,283.8,75.9,D,0,Tulelake,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
178,2806,42.0241,-121.3356,1.4,1.2,2019-01-31,1926,Terra,MODIS,6.03,281.4,11.0,D,0,Tulelake,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
179,2831,40.6925,-123.4328,1.2,1.1,2019-01-31,1927,Terra,MODIS,6.03,283.4,9.8,D,0,Hayfork,California,Trinity County,,0.0,0.0,0.0,0,0.0
180,2832,40.485,-123.2085,1.3,1.1,2019-01-31,1927,Terra,MODIS,6.03,284.3,13.6,D,0,Hayfork,California,Trinity County,,0.0,0.0,0.0,0,0.0
181,2833,38.7869,-120.5103,1.9,1.3,2019-01-31,1927,Terra,MODIS,6.03,286.6,24.6,D,0,Pollock Pines,California,El Dorado County,,0.0,0.0,0.0,0,0.0
182,2834,38.7945,-120.5148,1.9,1.3,2019-01-31,1927,Terra,MODIS,6.03,285.8,20.2,D,0,Pollock Pines,California,El Dorado County,,0.0,0.0,0.0,0,0.0
183,2835,38.9484,-122.0248,1.5,1.2,2019-01-31,1927,Terra,MODIS,6.03,288.2,7.3,D,0,Arbuckle,California,Colusa County,,0.0,0.0,0.0,0,0.0
184,2836,38.418,-120.9855,1.8,1.3,2019-01-31,1927,Terra,MODIS,6.03,288.8,16.4,D,0,Ione,California,Amador County,,0.0,0.0,0.0,0,0.0
185,2837,38.4138,-120.9658,1.8,1.3,2019-01-31,1927,Terra,MODIS,6.03,288.9,21.3,D,0,Ione,California,Amador County,,0.0,0.0,0.0,0,0.0
186,2838,38.412,-120.9931,1.8,1.3,2019-01-31,1927,Terra,MODIS,6.03,288.6,16.7,D,0,Ione,California,Amador County,,0.0,0.0,0.0,0,0.0
187,2839,38.4079,-120.9731,1.8,1.3,2019-01-31,1927,Terra,MODIS,6.03,289.3,84.5,D,0,Ione,California,Amador County,,0.0,0.0,0.0,0,0.0
188,2840,37.8943,-120.0615,2.1,1.4,2019-01-31,1927,Terra,MODIS,6.03,285.0,13.2,D,0,Tuolumne City,California,Tuolumne County,,0.0,0.0,0.0,0,0.0
189,2841,37.8818,-120.065,2.1,1.4,2019-01-31,1927,Terra,MODIS,6.03,286.5,33.6,D,0,Tuolumne City,California,Tuolumne County,,0.0,0.0,0.0,0,0.0
190,2842,37.6555,-121.71600000000001,1.7,1.3,2019-01-31,1927,Terra,MODIS,6.03,287.3,26.4,D,0,Livermore,California,Alameda County,1.0,7.8599999999999985,17.62,3.2664735811405987,78,1019.4616901408452
191,2843,37.6517,-121.6974,1.7,1.3,2019-01-31,1927,Terra,MODIS,6.03,286.8,11.1,D,0,Livermore,California,Alameda County,1.0,7.8599999999999985,17.62,3.2664735811405987,78,1019.4616901408452
192,2854,35.3368,-120.0604,1.1,1.0,2019-01-31,2106,Aqua,MODIS,6.03,288.0,14.9,D,0,Shandon,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
193,2855,35.3512,-120.0286,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,288.9,71.5,D,0,Lost Hills,California,Kern County,,0.0,0.0,0.0,0,0.0
194,2856,35.3494,-120.04,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,288.2,34.5,D,0,Lost Hills,California,Kern County,,0.0,0.0,0.0,0,0.0
195,2857,35.344,-120.0739,1.1,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.0,94.4,D,0,Shandon,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
196,2858,35.3531,-120.0761,1.1,1.0,2019-01-31,2106,Aqua,MODIS,6.03,295.1,373.2,D,0,Shandon,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
197,2859,35.37300000000001,-120.0691,1.1,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.9,169.2,D,0,Shandon,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
198,2860,35.3785,-120.094,1.1,1.0,2019-01-31,2106,Aqua,MODIS,6.03,291.8,240.9,D,0,Shandon,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
199,2861,35.3875,-120.0961,1.1,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.5,124.6,D,0,Shandon,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
200,2862,35.4002,-120.0756,1.1,1.0,2019-01-31,2106,Aqua,MODIS,6.03,288.4,3.9,D,0,Shandon,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
201,2863,36.141999999999996,-120.1271,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,289.7,6.2,D,0,Huron,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
202,2864,36.1403,-120.1385,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,289.2,16.6,D,0,Huron,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
203,2865,36.173,-120.1059,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,289.7,20.3,D,0,Huron,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
204,2866,36.1712,-120.1173,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.5,37.1,D,0,Huron,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
205,2867,36.3747,-120.1198,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.2,18.2,D,0,Huron,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
206,2868,36.3729,-120.1312,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.4,20.4,D,0,Huron,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
207,2869,36.4229,-120.3384,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,289.8,44.3,D,0,San Joaquin,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
208,2870,36.4211,-120.3499,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.5,61.6,D,0,San Joaquin,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
209,2871,36.5206,-120.3096,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.7,15.5,D,0,San Joaquin,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
210,2872,36.5188,-120.321,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.4,6.3,D,0,San Joaquin,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
211,2873,36.5279,-120.3232,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.6,6.6,D,0,San Joaquin,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
212,2874,36.7151,-120.4294,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,291.1,19.6,D,0,Mendota,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
213,2875,36.7133,-120.4409,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,291.1,3.9,D,0,Mendota,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
214,2876,36.7242,-120.4316,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.4,7.2,D,0,Mendota,California,Fresno County,0.0,1.7,21.23,2.2724597979678856,74,1014.7433098591544
215,2877,37.1203,-120.3274,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,291.0,6.0,D,0,Chowchilla,California,Madera County,,0.0,0.0,0.0,0,0.0
216,2878,37.1825,-120.1589,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,291.7,4.3,D,0,Le Grand,California,Merced County,,0.0,0.0,0.0,0,0.0
217,2879,37.8821,-120.0661,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,289.9,13.5,D,0,Tuolumne City,California,Tuolumne County,,0.0,0.0,0.0,0,0.0
218,2880,37.9139,-120.0384,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,288.9,18.2,D,0,Tuolumne City,California,Tuolumne County,,0.0,0.0,0.0,0,0.0
219,2881,38.3994,-120.31299999999999,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,283.1,9.1,D,0,Arnold,California,Calaveras County,,0.0,0.0,0.0,0,0.0
220,2882,38.4075,-120.9736,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,288.8,3.7,D,0,Ione,California,Amador County,,0.0,0.0,0.0,0,0.0
221,2883,38.4057,-120.9855,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,288.5,5.2,D,0,Ione,California,Amador County,,0.0,0.0,0.0,0,0.0
222,2884,38.7834,-120.1605,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,280.3,8.0,D,0,South Lake Tahoe,California,El Dorado County,,0.0,0.0,0.0,0,0.0
223,2885,38.8063,-120.1306,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,281.6,11.3,D,0,South Lake Tahoe,California,El Dorado County,,0.0,0.0,0.0,0,0.0
224,2886,38.7849,-120.5118,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,287.8,30.4,D,0,Pollock Pines,California,El Dorado County,,0.0,0.0,0.0,0,0.0
225,2887,38.7831,-120.5234,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,289.6,22.8,D,0,Pollock Pines,California,El Dorado County,,0.0,0.0,0.0,0,0.0
226,2888,38.7706,-120.6043,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,281.6,7.3,D,0,Pollock Pines,California,El Dorado County,,0.0,0.0,0.0,0,0.0
227,2889,38.7938,-120.514,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,288.8,35.1,D,0,Pollock Pines,California,El Dorado County,,0.0,0.0,0.0,0,0.0
228,2890,38.7921,-120.5256,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,290.4,56.4,D,0,Pollock Pines,California,El Dorado County,,0.0,0.0,0.0,0,0.0
229,2891,38.8099,-120.5903,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,284.5,6.3,D,0,Pollock Pines,California,El Dorado County,,0.0,0.0,0.0,0,0.0
230,2892,38.8081,-120.6019,1.0,1.0,2019-01-31,2106,Aqua,MODIS,6.03,289.3,68.2,D,0,Pollock Pines,California,El Dorado County,,0.0,0.0,0.0,0,0.0
231,2893,38.6142,-122.3689,1.2,1.1,2019-01-31,2107,Aqua,MODIS,6.03,289.8,7.2,D,0,Angwin,California,Napa County,,0.0,0.0,0.0,0,0.0
232,2894,38.9441,-121.2689,1.1,1.0,2019-01-31,2107,Aqua,MODIS,6.03,290.8,10.9,D,0,Lincoln,California,Placer County,,0.0,0.0,0.0,0,0.0
233,2895,38.9422,-121.2808,1.1,1.0,2019-01-31,2107,Aqua,MODIS,6.03,290.9,6.1,D,0,Lincoln,California,Placer County,,0.0,0.0,0.0,0,0.0
234,2896,39.9193,-120.9027,1.0,1.0,2019-01-31,2107,Aqua,MODIS,6.03,282.0,24.4,D,0,East Quincy,California,Plumas County,,0.0,0.0,0.0,0,0.0
235,2897,40.2002,-121.0013,1.0,1.0,2019-01-31,2107,Aqua,MODIS,6.03,285.3,15.9,D,0,Greenville,California,Plumas County,,0.0,0.0,0.0,0,0.0
236,2898,40.1264,-123.6626,1.2,1.1,2019-01-31,2107,Aqua,MODIS,6.03,285.7,7.8,D,0,Redway,California,Humboldt County,,0.0,0.0,0.0,0,0.0
237,2899,40.6931,-123.4415,1.2,1.1,2019-01-31,2107,Aqua,MODIS,6.03,285.7,13.5,D,0,Hayfork,California,Trinity County,,0.0,0.0,0.0,0,0.0
238,2900,41.4784,-121.0613,1.0,1.0,2019-01-31,2107,Aqua,MODIS,6.03,282.6,8.5,D,0,Alturas,California,Modoc County,,0.0,0.0,0.0,0,0.0
239,2901,41.4766,-121.0731,1.0,1.0,2019-01-31,2107,Aqua,MODIS,6.03,282.6,7.1,D,0,Alturas,California,Modoc County,,0.0,0.0,0.0,0,0.0
240,2902,42.0293,-121.3358,1.0,1.0,2019-01-31,2107,Aqua,MODIS,6.03,288.8,20.0,D,0,Tulelake,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
241,2993,34.0556,-114.3497,3.2,1.7,2019-02-01,2010,Aqua,MODIS,6.03,292.1,19.5,D,0,Big River,California,San Bernardino County,,0.0,0.0,0.0,0,0.0
242,3085,37.067,-120.1318,1.5,1.2,2019-02-02,1915,Terra,MODIS,6.03,285.6,10.7,D,0,Fairmead,California,Madera County,,0.0,0.0,0.0,0,0.0
243,3086,36.7812,-120.0477,1.5,1.2,2019-02-02,1915,Terra,MODIS,6.03,285.9,15.9,D,2,Biola,California,Fresno County,0.0,2.71,21.11,5.706875586451818,79,1012.8150000000003
244,3102,36.7787,-120.0393,1.3,1.1,2019-02-02,2054,Aqua,MODIS,6.03,288.0,19.7,D,0,Biola,California,Fresno County,0.0,2.71,21.11,5.706875586451818,79,1012.8150000000003
245,3103,36.7761,-120.0538,1.3,1.1,2019-02-02,2054,Aqua,MODIS,6.03,289.2,54.2,D,2,Biola,California,Fresno County,0.0,2.71,21.11,5.706875586451818,79,1012.8150000000003
246,3104,36.7888,-120.0421,1.3,1.1,2019-02-02,2054,Aqua,MODIS,6.03,288.1,9.0,D,0,Biola,California,Fresno County,0.0,2.71,21.11,5.706875586451818,79,1012.8150000000003
247,3105,36.7861,-120.0567,1.3,1.1,2019-02-02,2054,Aqua,MODIS,6.03,288.9,40.3,D,2,Biola,California,Fresno County,0.0,2.71,21.11,5.706875586451818,79,1012.8150000000003
248,3106,37.0645,-120.1245,1.3,1.1,2019-02-02,2054,Aqua,MODIS,6.03,287.8,13.8,D,0,Fairmead,California,Madera County,,0.0,0.0,0.0,0,0.0
249,3107,37.0619,-120.1392,1.3,1.1,2019-02-02,2054,Aqua,MODIS,6.03,288.1,16.6,D,0,Fairmead,California,Madera County,,0.0,0.0,0.0,0,0.0
250,3136,36.8494,-120.3957,1.7,1.3,2019-02-03,2137,Aqua,MODIS,6.03,279.8,81.8,D,0,Firebaugh,California,Fresno County,2.0,5.42,20.18,5.673622017876671,79,1011.0428169014093
251,3204,36.5317,-119.8825,1.1,1.0,2019-02-04,1903,Terra,MODIS,6.03,287.3,9.9,D,0,Caruthers,California,Fresno County,0.0,4.05,19.31,4.562720297560946,78,1010.0387323943668
252,3205,36.5248,-119.8777,1.1,1.0,2019-02-04,1903,Terra,MODIS,6.03,287.1,6.6,D,0,Caruthers,California,Fresno County,0.0,4.05,19.31,4.562720297560946,78,1010.0387323943668
253,3206,36.3783,-120.1142,1.1,1.0,2019-02-04,1903,Terra,MODIS,6.03,284.6,29.4,D,0,Huron,California,Fresno County,0.0,4.05,19.31,4.562720297560946,78,1010.0387323943668
254,3207,35.0723,-118.9272,1.3,1.1,2019-02-04,1904,Terra,MODIS,6.03,289.7,22.0,D,0,Weedpatch,California,Kern County,,0.0,0.0,0.0,0,0.0
255,3208,35.0674,-118.9001,1.3,1.1,2019-02-04,1904,Terra,MODIS,6.03,289.3,7.3,D,0,Arvin,California,Kern County,,0.0,0.0,0.0,0,0.0
256,3209,35.0649,-118.8866,1.3,1.1,2019-02-04,1904,Terra,MODIS,6.03,289.0,4.5,D,0,Arvin,California,Kern County,,0.0,0.0,0.0,0,0.0
257,3213,35.061,-118.9027,1.9,1.3,2019-02-04,2041,Aqua,MODIS,6.03,290.0,17.5,D,0,Arvin,California,Kern County,,0.0,0.0,0.0,0,0.0
258,3542,38.2061,-121.4615,1.1,1.1,2019-02-06,1851,Terra,MODIS,6.03,283.2,11.1,D,0,Thornton,California,San Joaquin County,,0.0,0.0,0.0,0,0.0
259,3543,38.2046,-121.4487,1.1,1.1,2019-02-06,1851,Terra,MODIS,6.03,283.8,9.0,D,0,Thornton,California,San Joaquin County,,0.0,0.0,0.0,0,0.0
260,3544,36.676,-119.625,1.0,1.0,2019-02-06,1851,Terra,MODIS,6.03,284.8,5.4,D,0,Del Rey,California,Fresno County,0.0,-2.34,13.585,1.981177073956115,66,1021.4306338028177
261,3545,36.6026,-119.6925,1.0,1.0,2019-02-06,1851,Terra,MODIS,6.03,284.2,6.1,D,0,Fowler,California,Fresno County,0.0,-2.34,13.585,1.981177073956115,66,1021.4306338028177
262,3546,35.7819,-119.1288,1.0,1.0,2019-02-06,1851,Terra,MODIS,6.03,284.8,9.4,D,0,Richgrove,California,Tulare County,,0.0,0.0,0.0,0,0.0
263,3547,35.4585,-119.3147,1.0,1.0,2019-02-06,1851,Terra,MODIS,6.03,284.1,7.8,D,0,Shafter,California,Kern County,,0.0,0.0,0.0,0,0.0
264,3548,34.0955,-117.5335,1.1,1.0,2019-02-06,1852,Terra,MODIS,6.03,288.2,3.5,D,2,Rancho Cucamonga,California,San Bernardino County,,0.0,0.0,0.0,0,0.0
265,3549,33.5656,-114.6152,1.6,1.2,2019-02-06,1852,Terra,MODIS,6.03,293.4,13.0,D,0,Blythe,California,Riverside County,,0.0,0.0,0.0,0,0.0
266,3758,33.5607,-114.6158,2.5,1.5,2019-02-07,1756,Terra,MODIS,6.03,289.8,18.0,D,0,Blythe,California,Riverside County,,0.0,0.0,0.0,0,0.0
267,3822,36.264,-120.2513,2.9,1.6,2019-02-07,1934,Terra,MODIS,6.03,283.7,31.1,D,0,Huron,California,Fresno County,2.0,-2.185,14.965,1.9691226368911836,61,1023.8483802816907
268,3831,33.0232,-115.3318,1.3,1.1,2019-02-07,2111,Aqua,MODIS,6.03,297.9,30.4,D,0,Brawley,California,Imperial County,,0.0,0.0,0.0,0,0.0
269,3832,33.0779,-115.3971,1.3,1.1,2019-02-07,2111,Aqua,MODIS,6.03,296.6,9.4,D,0,Calipatria,California,Imperial County,,0.0,0.0,0.0,0,0.0
270,3833,33.0765,-115.3883,1.3,1.1,2019-02-07,2111,Aqua,MODIS,6.03,297.9,10.9,D,0,Calipatria,California,Imperial County,,0.0,0.0,0.0,0,0.0
271,3834,33.2616,-117.029,1.1,1.0,2019-02-07,2111,Aqua,MODIS,6.03,289.8,4.3,D,0,Valley Center,California,San Diego County,2.0,0.1299999999999999,20.08,2.7247223008651815,48,1006.548661971831
272,3835,34.091,-117.53399999999999,1.1,1.0,2019-02-07,2111,Aqua,MODIS,6.03,295.4,5.3,D,2,Rancho Cucamonga,California,San Bernardino County,,0.0,0.0,0.0,0,0.0
273,3836,34.4113,-119.5193,1.0,1.0,2019-02-07,2111,Aqua,MODIS,6.03,291.5,12.9,D,2,Carpinteria,California,Santa Barbara County,,0.0,0.0,0.0,0,0.0
274,3837,34.4098,-119.5301,1.0,1.0,2019-02-07,2111,Aqua,MODIS,6.03,290.9,4.2,D,2,Carpinteria,California,Santa Barbara County,,0.0,0.0,0.0,0,0.0
275,3838,35.0548,-118.863,1.0,1.0,2019-02-07,2112,Aqua,MODIS,6.03,287.2,5.2,D,0,Arvin,California,Kern County,,0.0,0.0,0.0,0,0.0
276,3839,35.0399,-118.973,1.0,1.0,2019-02-07,2112,Aqua,MODIS,6.03,285.5,4.1,D,0,Weedpatch,California,Kern County,,0.0,0.0,0.0,0,0.0
277,3840,36.3149,-119.6839,1.0,1.0,2019-02-07,2112,Aqua,MODIS,6.03,287.8,4.1,D,2,Armona,California,Kings County,,0.0,0.0,0.0,0,0.0
278,3841,36.2413,-120.2683,1.0,1.0,2019-02-07,2112,Aqua,MODIS,6.03,277.4,13.0,D,0,Coalinga,California,Fresno County,2.0,-2.185,14.965,1.9691226368911836,61,1023.8483802816907
279,3842,36.6804,-120.5448,1.0,1.0,2019-02-07,2112,Aqua,MODIS,6.03,287.8,5.7,D,0,Mendota,California,Fresno County,2.0,-2.185,14.965,1.9691226368911836,61,1023.8483802816907
280,3843,36.6788,-120.5558,1.0,1.0,2019-02-07,2112,Aqua,MODIS,6.03,287.3,3.5,D,0,Mendota,California,Fresno County,2.0,-2.185,14.965,1.9691226368911836,61,1023.8483802816907
281,3844,37.3864,-120.6411,1.0,1.0,2019-02-07,2112,Aqua,MODIS,6.03,289.1,10.7,D,0,Winton,California,Merced County,,0.0,0.0,0.0,0,0.0
282,3959,34.7774,-120.3472,1.3,1.1,2019-02-08,1839,Terra,MODIS,6.03,287.4,24.8,D,0,Los Alamos,California,Santa Barbara County,,0.0,0.0,0.0,0,0.0
283,3960,33.6467,-117.4254,1.0,1.0,2019-02-08,1839,Terra,MODIS,6.03,287.9,4.0,D,0,Lakeland Village,California,Riverside County,,0.0,0.0,0.0,0,0.0
284,3961,33.6377,-117.4272,1.0,1.0,2019-02-08,1839,Terra,MODIS,6.03,288.7,44.7,D,0,Lakeland Village,California,Riverside County,,0.0,0.0,0.0,0,0.0
285,3963,33.2581,-117.0371,1.0,1.0,2019-02-08,1840,Terra,MODIS,6.03,289.5,15.1,D,0,Valley Center,California,San Diego County,0.0,0.31499999999999995,17.41,2.400945594629032,48,1005.5864583333334
